5 1 |The Big House Pt. 1| |26 Sep. 2017| 8.501234567891
5 2 |The Big House Pt. 2| |3 Oct. 2017| 8.401234567891
5 3 Kicks |10 Oct. 2017| 8.001234567891
5 4 HalloVeen |17 Oct. 2017| 9.501234567891
5 5 |Bad Beat| |7 Nov. 2017| 8.001234567891
5 6 |The Venue| |14 Nov. 2017| 7.801234567891
5 7 |Two Turkeys| |21 Nov. 2017| 8.101234567891
5 8 |Return to Skyfire| |28 Nov. 2017| 7.601234567891
5 9 99 |5 Dec. 2017| 8.801234567891
5 10 |Game Night| |12 Dec. 2017| 8.601234567891
5 11 |The Favor| |12 Dec. 2017| 8.001234567891
5 12 |Safe House| |18 Mar. 2018| 8.701234567891
5 13 |The Negotiation| |25 Mar. 2018| 8.301234567891
5 14 |The Box| |1 Apr. 2018| 9.501234567891
5 15 |The Puzzle Master| |8 Apr. 2018| 7.801234567891
5 16 NutriBoom |15 Apr. 2018| 7.901234567891
5 17 DFW |15 Apr. 2018| 7.901234567891
5 18 |Gray Star Mutual| |22 Apr. 2018| 8.001234567891
5 19 |Bachelor/ette Party| |29 Apr. 2018| 8.501234567891
5 20 |Show Me Going| |6 May 2018| 8.401234567891
5 21 |White Whale| |13 May 2018| 8.001234567891
5 22 |Jake & Amy| |20 May 2018| 9.201234567891
6 1 Honeymoon |10 Jan. 2019| 8.501234567891
6 2 |Hitchcock & Scully| |17 Jan. 2019| 8.801234567891
6 3 |The Tattler| |24 Jan. 2019| 7.801234567891
6 4 |Four Movements| |31 Jan. 2019| 7.501234567891
6 5 |A Tale of Two Bandits| |7 Feb. 2019| 8.301234567891
6 6 |The Crime Scene| |14 Feb. 2019| 8.601234567891
6 7 |The Honeypot| |21 Feb. 2019| 8.601234567891
6 8 |He Said  She Said| |28 Feb. 2019| 7.101234567891
6 9 |The Golden Child| |7 Mar. 2019| 8.301234567891
6 10 Gintars |14 Mar. 2019| 7.601234567891
6 11 |The Therapist| |21 Mar. 2019| 8.201234567891
6 12 Casecation |11 Apr. 2019| 7.801234567891
6 13 |The Bimbo| |18 Apr. 2019| 8.101234567891
6 14 |Ticking Clocks| |25 Apr. 2019| 8.501234567891
6 15 |Return of the King| |2 May 2019| 6.501234567891
6 16 |Cinco de Mayo| |9 May 2019| 9.201234567891
6 17 Sicko |16 May 2019| 8.601234567891
6 18 |Suicide Squad| |16 May 2019| 9.101234567891
7 1 Manhunter |6 Feb. 2020| 8.201234567891
7 2 |Captain Kim| |6 Feb. 2020| 8.501234567891
7 3 Pimemento |13 Feb. 2020| 8.701234567891
7 4 |The Jimmy Jab Games II| |20 Feb. 2020| 8.001234567891
7 5 Debbie |27 Feb. 2020| 7.401234567891
7 6 Trying |5 Mar. 2020| 8.001234567891
7 7 |Ding Dong| |12 Mar. 2020| 8.801234567891
7 8 |The Takeback| |19 Mar. 2020| 8.301234567891
7 9 Dillman |26 Mar. 2020| 8.901234567891
7 10 |Admiral Peralta| |2 Apr. 2020| 8.101234567891
7 11 Valloweaster |9 Apr. 2020| 8.401234567891
7 12 Ransom |16 Apr. 2020| 9.001234567891
7 13 |Lights Out| |23 Apr. 2020| 9.401234567891
8 1 |Episode #8.1| |1 Jan. 2000| 0
