1 1 Deathstroke |29 Sep. 2014| 7.801234567891
1 2 Origins |6 Oct. 2014| 7.801234567891
1 3 Descent |13 Oct. 2014| 8.201234567891
1 4 Oracle |20 Oct. 2014| 7.801234567891
1 5 Legacy |27 Oct. 2014| 8.201234567891
